1787040641900006144,21.08310,-0.69959,0.17956,0.67743,-0.26541,0.41544,-0.54594,1.92452,-0.17937,0.13345,
1787040641966674176,21.21731,-0.71647,0.19340,0.68816,-0.24846,0.41379,-0.54174,1.85464,-0.22449,0.27419,
1787040642033339136,21.32923,-0.73059,0.22505,0.69663,-0.24879,0.41876,-0.52674,1.89109,-0.29456,0.33870,
1787040642100006144,21.51358,-0.72313,0.24408,0.69992,-0.25165,0.43009,-0.51167,1.88720,-0.23460,0.15851,
1787040642166671872,21.59460,-0.77775,0.23949,0.70878,-0.24311,0.42670,-0.50642,1.81178,-0.27887,-0.09781,
1787040642233339136,21.70905,-0.80134,0.22734,0.71413,-0.23395,0.42510,-0.50455,1.84125,-0.28725,-0.24809,
1787040642300005888,21.85506,-0.82381,0.20990,0.71560,-0.22985,0.41650,-0.51149,1.87125,-0.34556,-0.19639,
1787040642366672128,21.97445,-0.85128,0.19997,0.71106,-0.21849,0.41546,-0.52349,1.87403,-0.37726,-0.03516,
1787040642433337856,22.10494,-0.87932,0.20443,0.70940,-0.21548,0.39779,-0.54044,1.92332,-0.38204,0.18668,
1787040642500006912,22.21837,-0.91396,0.21452,0.70254,-0.21400,0.40073,-0.54777,1.88283,-0.39352,0.33404,
1787040642566672128,22.37324,-0.94239,0.23297,0.68746,-0.20746,0.41240,-0.56061,1.96309,-0.32820,0.36504,
1787040642633338880,22.54065,-0.96176,0.24972,0.66895,-0.21365,0.42410,-0.57184,1.98405,-0.24610,0.19098,
1787040642700006912,22.61805,-0.98075,0.25515,0.65404,-0.21708,0.41715,-0.59253,1.91949,-0.24260,-0.03532,
1787040642766673920,22.74562,-1.00235,0.24381,0.64017,-0.21915,0.41383,-0.60901,1.95725,-0.28542,-0.21405,
1787040642833338880,22.81913,-1.02652,0.23147,0.63368,-0.21029,0.40435,-0.62509,1.87524,-0.31621,-0.21252,
1787040642900005120,22.98531,-1.04770,0.22268,0.63086,-0.20071,0.39928,-0.63428,1.96106,-0.34260,-0.05412,
1787040642966672896,23.11402,-1.07230,0.22690,0.62857,-0.19051,0.39696,-0.64112,1.95866,-0.37834,0.17396,
1787040643033339136,23.25391,-1.09939,0.24182,0.62209,-0.19063,0.40051,-0.64518,1.93647,-0.43099,0.30192,
1787040643100006144,23.35343,-1.14984,0.25291,0.61584,-0.19631,0.40408,-0.64724,1.83965,-0.58420,0.33116,
1787040643166671872,23.51156,-1.16981,0.28135,0.60818,-0.20039,0.41931,-0.64354,1.84707,-0.59915,0.16425,
1787040643233339136,23.66495,-1.21005,0.28104,0.60209,-0.19752,0.42890,-0.64384,1.85235,-0.59066,-0.07840,
1787040643300007168,23.78092,-1.24888,0.26934,0.59805,-0.18900,0.42850,-0.65039,1.89965,-0.60201,-0.23443,
1787040643366672896,23.91349,-1.29088,0.25175,0.59403,-0.18484,0.42628,-0.65670,1.93203,-0.62676,-0.25837,
1787040643433339136,24.05374,-1.33686,0.23771,0.58960,-0.17911,0.42414,-0.66362,2.01648,-0.67349,-0.11633,
1787040643500011008,24.18702,-1.37959,0.23395,0.58299,-0.18200,0.42119,-0.67052,2.00316,-0.62955,0.05926,
1787040643566672128,24.31015,-1.42372,0.24553,0.57999,-0.18346,0.41452,-0.67686,1.97847,-0.59156,0.27480,
